Tissue	Gene	GTEX-111CU	GTEX-111FC	GTEX-111VG	GTEX-111YS	GTEX-1122O	GTEX-1128S	GTEX-113JC	GTEX-117XS	GTEX-117YW	GTEX-1192W	GTEX-1192X	GTEX-11DXX	GTEX-11DZ1	GTEX-11EI6	GTEX-11EM3	GTEX-11EMC	GTEX-11EQ8	GTEX-11EQ9	GTEX-11GS4	GTEX-11GSO	GTEX-11GSP	GTEX-11I78	GTEX-11LCK	GTEX-11NSD	GTEX-11NUK	GTEX-11O72	GTEX-11OF3	GTEX-11ONC	GTEX-11P81	GTEX-11P82	GTEX-11TT1	GTEX-11TTK	GTEX-11TUW	GTEX-11UD2	GTEX-11VI4	GTEX-11WQK	GTEX-11XUK	GTEX-11ZTS	GTEX-11ZTT	GTEX-11ZU8	GTEX-11ZUS	GTEX-11ZVC	GTEX-1211K	GTEX-1212Z	GTEX-12584	GTEX-12696	GTEX-1269C	GTEX-12C56	GTEX-12KS4	GTEX-12WSA	GTEX-12WSE	GTEX-12WSF	GTEX-12WSG	GTEX-12WSH	GTEX-12WSI	GTEX-12WSJ	GTEX-12WSK	GTEX-12WSL	GTEX-12WSM	GTEX-12WSN	GTEX-12ZZW	GTEX-12ZZX	GTEX-12ZZY	GTEX-12ZZZ	GTEX-13111	GTEX-13112	GTEX-1313W	GTEX-1314G	GTEX-131XF	GTEX-131XG	GTEX-131XW	GTEX-131YS	GTEX-132AR	GTEX-132NY	GTEX-132Q8	GTEX-1339X	GTEX-133LE	GTEX-1399Q	GTEX-1399R	GTEX-1399S	GTEX-1399T	GTEX-1399U	GTEX-139D8	GTEX-139T4	GTEX-139T6	GTEX-139TS	GTEX-139TT	GTEX-139TU	GTEX-139UW	GTEX-139YR	GTEX-13CF2	GTEX-13CF3	GTEX-13CIG	GTEX-13CZU	GTEX-13CZV	GTEX-13D11	GTEX-13FH7	GTEX-13FHO	GTEX-13FLV	GTEX-13FTW	GTEX-13FTX	GTEX-13FTY	GTEX-13FTZ	GTEX-13G51	GTEX-13IVO	GTEX-13JVG	GTEX-13N1W	GTEX-13N2G	GTEX-13NYC	GTEX-13NZ8	GTEX-13NZA	GTEX-13NZB	GTEX-13O21	GTEX-13O3O	GTEX-13O3P	GTEX-13O3Q	GTEX-13OVG	GTEX-13OVH	GTEX-13OVJ	GTEX-13OVK	GTEX-13OVL	GTEX-13OW5	GTEX-13OW6	GTEX-13OW7	GTEX-13OW8	GTEX-13PDP	GTEX-13PL6	GTEX-13PL7	GTEX-13PLJ	GTEX-13PVQ	GTEX-13PVR	GTEX-13QBU	GTEX-13QIC	GTEX-13QJ3	GTEX-13QJC	GTEX-13RTJ	GTEX-13RTK	GTEX-13RTL	GTEX-13S7M	GTEX-13S86	GTEX-13SLW	GTEX-13U4I	GTEX-13VXU	GTEX-13W3W	GTEX-13W46	GTEX-13X6H	GTEX-13X6I	GTEX-13X6J	GTEX-13X6K	GTEX-1445S	GTEX-144FL	GTEX-144GL	GTEX-144GM	GTEX-145LU	GTEX-145MF	GTEX-145MH	GTEX-145MI	GTEX-145MO	GTEX-146FH	GTEX-146FQ	GTEX-146FR	GTEX-14753	GTEX-1477Z	GTEX-147F3	GTEX-147F4	GTEX-147GR	GTEX-147JS	GTEX-148VI	GTEX-148VJ	GTEX-14A5H	GTEX-14A6H	GTEX-14ABY	GTEX-14B4R	GTEX-14BIL	GTEX-14BIM	GTEX-14BIN	GTEX-14BMU	GTEX-14BMV	GTEX-14C38	GTEX-14C39	GTEX-14C5O	GTEX-14DAQ	GTEX-14DAR	GTEX-14E6C	GTEX-14E6D	GTEX-14E6E	GTEX-14E7W	GTEX-14H4A	GTEX-14ICK	GTEX-14JFF	GTEX-14JG1	GTEX-14JG6	GTEX-14JIY	GTEX-14LLW	GTEX-14LZ3	GTEX-14PHX	GTEX-14PII	GTEX-14PJ2	GTEX-14PJ4	GTEX-14PJ5	GTEX-14PJ6	GTEX-14PJM	GTEX-14PJN	GTEX-14PJO	GTEX-14PJP	GTEX-14PK6	GTEX-14PKU	GTEX-14PKV	GTEX-14PN3	GTEX-14PN4	GTEX-14PQA	GTEX-14XAO	GTEX-15CHC	GTEX-15CHQ	GTEX-15CHR	GTEX-15D1Q	GTEX-15D79	GTEX-15DCD	GTEX-15DCE	GTEX-15DYW	GTEX-15DZA	GTEX-15EO6	GTEX-15EOM	GTEX-15ER7	GTEX-15ETS	GTEX-15EU6	GTEX-15FZZ	GTEX-15G19	GTEX-15G1A	GTEX-15RIE	GTEX-15RIF	GTEX-15RIG	GTEX-15RJE	GTEX-15SB6	GTEX-15SHU	GTEX-15SHV	GTEX-15SKB	GTEX-15SZO	GTEX-15UF6	GTEX-15UF7	GTEX-15UKP	GTEX-169BO	GTEX-16A39	GTEX-16BQI	GTEX-16GPK	GTEX-16MT8	GTEX-16MT9	GTEX-16MTA	GTEX-16NPV	GTEX-16NPX	GTEX-16XZY	GTEX-16XZZ	GTEX-16YQH	GTEX-178AV	GTEX-17EUY	GTEX-17EVP	GTEX-17EVQ	GTEX-17F96	GTEX-17F97	GTEX-17F98	GTEX-17F9Y	GTEX-17GQL	GTEX-17HGU	GTEX-17HHE	GTEX-17HHY	GTEX-17HII	GTEX-17JCI	GTEX-17KNJ	GTEX-17MF6	GTEX-17MFQ	GTEX-183FY	GTEX-183WM	GTEX-18464	GTEX-18465	GTEX-18A66	GTEX-18A67	GTEX-18A6Q	GTEX-18A7A	GTEX-18A7B	GTEX-18D9A	GTEX-18D9U	GTEX-1A32A	GTEX-1A3MV	GTEX-1A3MW	GTEX-1A3MX	GTEX-1A8FM	GTEX-1A8G6	GTEX-1A8G7	GTEX-1AMEY	GTEX-1AMFI	GTEX-1AX8Z	GTEX-1AX9I	GTEX-1AX9J	GTEX-1AX9K	GTEX-1AYCT	GTEX-1B8KE	GTEX-1B8KZ	GTEX-1B8L1	GTEX-1B8SF	GTEX-1B8SG	GTEX-1B932	GTEX-1B933	GTEX-1B97I	GTEX-1B97J	GTEX-1B996	GTEX-1BAJH	GTEX-1C2JI	GTEX-1C475	GTEX-1C64N	GTEX-1C6VQ	GTEX-1C6VR	GTEX-1C6WA	GTEX-1CAMQ	GTEX-1CAMR	GTEX-1CB4E	GTEX-1CB4F	GTEX-1CB4G	GTEX-1CB4H	GTEX-1CB4I	GTEX-1CB4J	GTEX-1E1VI	GTEX-1E2YA	GTEX-1EH9U	GTEX-1EKGG	GTEX-1EU9M	GTEX-1EWIQ	GTEX-1EX96	GTEX-1F48J	GTEX-1F52S	GTEX-1F5PK	GTEX-1F5PL	GTEX-1F6IF	GTEX-1F6RS	GTEX-1F75A	GTEX-1F75B	GTEX-1F75W	GTEX-1F7RK	GTEX-1F88E	GTEX-1F88F	GTEX-1FIGZ	GTEX-1GF9U	GTEX-1GF9V	GTEX-1GF9W	GTEX-1GL5R	GTEX-1GMR3	GTEX-1GMR8	GTEX-1GMRU	GTEX-1GN1U	GTEX-1GN1V	GTEX-1GN1W	GTEX-1GN2E	GTEX-1GN73	GTEX-1GPI6	GTEX-1GPI7	GTEX-1GTWX	GTEX-1GZ2Q	GTEX-1GZ4I	GTEX-1GZHY	GTEX-1I4MK	GTEX-1I6K7	GTEX-1ICG6	GTEX-1ICLY	GTEX-1ICLZ	GTEX-1IDFM	GTEX-1IDJC	GTEX-1IDJD	GTEX-1IDJE	GTEX-1IDJF	GTEX-1JJ6O	GTEX-1JKYN	GTEX-1JKYR	GTEX-1JMOU	GTEX-1JMQI	GTEX-1JMQJ	GTEX-1JMQK	GTEX-1JN1M	GTEX-1JN6P	GTEX-1JN76	GTEX-1K2DA	GTEX-1K2DU	GTEX-1K9T9	GTEX-1KANA	GTEX-1KD4Q	GTEX-1KD5A	GTEX-1KWVE	GTEX-1KXAM	GTEX-1L5NE	GTEX-1LB8K	GTEX-1LC47	GTEX-1LG7Y	GTEX-1LG7Z	GTEX-1LGOU	GTEX-1LH75	GTEX-1LKK1	GTEX-1LNCM	GTEX-1LSNL	GTEX-1LSNM	GTEX-1LSVX	GTEX-1LVA9	GTEX-1LVAM	GTEX-1LVAO	GTEX-1M4P7	GTEX-1M5QR	GTEX-1MA7W	GTEX-1MA7X	GTEX-1MCQQ	GTEX-1MCYP	GTEX-1MGNQ	GTEX-1MJIX	GTEX-1MJK2	GTEX-1MJK3	GTEX-1MUQO	GTEX-1N2DW	GTEX-1N2EE	GTEX-1N2EF	GTEX-1N5O9	GTEX-1NUQO	GTEX-1NV5F	GTEX-1NV8Z	GTEX-1O97I	GTEX-1O9I2	GTEX-1OFPY	GTEX-1OJC4	GTEX-1OKEX	GTEX-1P4AB	GTEX-1PBJI	GTEX-1PBJJ	GTEX-1PDJ9	GTEX-1PFEY	GTEX-1PIEJ	GTEX-1PIIG	GTEX-1POEN	GTEX-1PPGY	GTEX-1PPH6	GTEX-1PPH7	GTEX-1PWST	GTEX-1QAET	GTEX-1QCLZ	GTEX-1QEPI	GTEX-1QMI2	GTEX-1QP28	GTEX-1QP29	GTEX-1QP2A	GTEX-1QP66	GTEX-1QP67	GTEX-1QP6S	GTEX-1QP9N	GTEX-1QPFJ	GTEX-1QW4Y	GTEX-1R46S	GTEX-1R7EU	GTEX-1R7EV	GTEX-1R9JW	GTEX-1R9K4	GTEX-1R9K5	GTEX-1R9PM	GTEX-1R9PN	GTEX-1R9PO	GTEX-1RAZA	GTEX-1RAZQ	GTEX-1RAZR	GTEX-1RB15	GTEX-1RLM8	GTEX-1RMOY	GTEX-1RNSC	GTEX-1RQEC	GTEX-1RQED	GTEX-1S3DN	GTEX-1S5VW	GTEX-1S5ZU	GTEX-1S82P	GTEX-1S82U	GTEX-1S82Y	GTEX-1S82Z	GTEX-1S83E	GTEX-N7MS	GTEX-N7MT	GTEX-NL4W	GTEX-NPJ7	GTEX-NPJ8	GTEX-O5YT	GTEX-O5YV	GTEX-O5YW	GTEX-OHPL	GTEX-OHPM	GTEX-OHPN	GTEX-OIZF	GTEX-OIZG	GTEX-OIZH	GTEX-OIZI	GTEX-OOBK	GTEX-OXRK	GTEX-OXRL	GTEX-OXRN	GTEX-OXRO	GTEX-OXRP	GTEX-P44G	GTEX-P44H	GTEX-P4PP	GTEX-P4PQ	GTEX-P4QT	GTEX-P78B	GTEX-PLZ4	GTEX-PLZ5	GTEX-PLZ6	GTEX-POYW	GTEX-PSDG	GTEX-PVOW	GTEX-PW2O	GTEX-PWCY	GTEX-PWN1	GTEX-PWO3	GTEX-PX3G	GTEX-Q2AG	GTEX-Q2AI	GTEX-Q734	GTEX-QCQG	GTEX-QDT8	GTEX-QDVJ	GTEX-QDVN	GTEX-QEG4	GTEX-QEG5	GTEX-QEL4	GTEX-QESD	GTEX-QMR6	GTEX-QMRM	GTEX-QV31	GTEX-QV44	GTEX-QVJO	GTEX-QVUS	GTEX-QXCU	GTEX-R3RS	GTEX-R53T	GTEX-R55C	GTEX-R55D	GTEX-R55E	GTEX-R55G	GTEX-REY6	GTEX-RM2N	GTEX-RN5K	GTEX-RN64	GTEX-RNOR	GTEX-RTLS	GTEX-RUSQ	GTEX-RVPV	GTEX-RWS6	GTEX-RWSA	GTEX-S32W	GTEX-S33H	GTEX-S3XE	GTEX-S4P3	GTEX-S4Z8	GTEX-S7SE	GTEX-S95S	GTEX-SE5C	GTEX-SIU8	GTEX-SJXC	GTEX-SN8G	GTEX-SNMC	GTEX-SUCS	GTEX-T2IS	GTEX-T5JC	GTEX-T5JW	GTEX-T6MN	GTEX-T6MO	GTEX-T8EM	GTEX-TKQ2	GTEX-TMMY	GTEX-TMZS	GTEX-TSE9	GTEX-U3ZG	GTEX-U3ZH	GTEX-U3ZM	GTEX-U3ZN	GTEX-U4B1	GTEX-U8T8	GTEX-U8XE	GTEX-UPJH	GTEX-UPK5	GTEX-UTHO	GTEX-V1D1	GTEX-V955	GTEX-VJWN	GTEX-VUSG	GTEX-W5WG	GTEX-WEY5	GTEX-WFG7	GTEX-WFG8	GTEX-WFJO	GTEX-WFON	GTEX-WH7G	GTEX-WHPG	GTEX-WHSB	GTEX-WHSE	GTEX-WHWD	GTEX-WI4N	GTEX-WK11	GTEX-WL46	GTEX-WOFL	GTEX-WOFM	GTEX-WQUQ	GTEX-WRHK	GTEX-WRHU	GTEX-WVJS	GTEX-WVLH	GTEX-WWTW	GTEX-WWYW	GTEX-WY7C	GTEX-WYBS	GTEX-WYJK	GTEX-WYVS	GTEX-WZTO	GTEX-X15G	GTEX-X261	GTEX-X4EO	GTEX-X4EP	GTEX-X4LF	GTEX-X4XX	GTEX-X4XY	GTEX-X5EB	GTEX-X62O	GTEX-X8HC	GTEX-XAJ8	GTEX-XBEC	GTEX-XBED	GTEX-XBEW	GTEX-XGQ4	GTEX-XK95	GTEX-XLM4	GTEX-XMD1	GTEX-XMD2	GTEX-XMD3	GTEX-XMK1	GTEX-XOT4	GTEX-XPT6	GTEX-XPVG	GTEX-XQ3S	GTEX-XQ8I	GTEX-XUW1	GTEX-XUZC	GTEX-XV7Q	GTEX-XXEK	GTEX-Y111	GTEX-Y3I4	GTEX-Y5LM	GTEX-Y5V5	GTEX-Y5V6	GTEX-Y8DK	GTEX-Y8E4	GTEX-Y8LW	GTEX-Y9LG	GTEX-YB5E	GTEX-YB5K	GTEX-YEC3	GTEX-YEC4	GTEX-YECK	GTEX-YF7O	GTEX-YFC4	GTEX-YJ89	GTEX-YJ8A	GTEX-YJ8O	GTEX-Z93S	GTEX-Z9EW	GTEX-ZA64	GTEX-ZAB4	GTEX-ZAB5	GTEX-ZAK1	GTEX-ZC5H	GTEX-ZDTS	GTEX-ZDTT	GTEX-ZDXO	GTEX-ZDYS	GTEX-ZE7O	GTEX-ZEX8	GTEX-ZF28	GTEX-ZF29	GTEX-ZF2S	GTEX-ZF3C	GTEX-ZG7Y	GTEX-ZGAY	GTEX-ZLV1	GTEX-ZP4G	GTEX-ZPCL	GTEX-ZPIC	GTEX-ZQG8	GTEX-ZT9W	GTEX-ZT9X	GTEX-ZTPG	GTEX-ZTSS	GTEX-ZTTD	GTEX-ZUA1	GTEX-ZV68	GTEX-ZV6S	GTEX-ZVE1	GTEX-ZVE2	GTEX-ZVT2	GTEX-ZVT3	GTEX-ZVT4	GTEX-ZVZP	GTEX-ZVZQ	GTEX-ZWKS	GTEX-ZXES	GTEX-ZXG5	GTEX-ZYFD	GTEX-ZYFG
Adipose_Subcutaneous	NM_006773.4|DDX18|chr2|+	-1.35615425482029	0.417235309900836	1.13834411233869	-0.825275762713709	-1.15210427735302	-1.35476372994238	NA	NA	NA	NA	NA	-1.35628439550061	1.68307268489242	-0.658230297498247	0.830180883318857	1.01018807738094	-2.1658322776603	-0.860614615714518	0.754975837671528	0.799625407606584	NA	-1.97603836297992	0.364746178548341	NA	0.0757306044087789	-0.308831569543175	0.327364682695349	0.0231382092555839	-1.76819308719382	-1.26417167070461	-0.0240689079625345	1.7799383736658	0.427388404825715	-0.125045344747293	NA	NA	-0.618948323340614	0.437067617925468	0.661647995001547	-0.120573880719771	-0.648964139601289	1.39511804021211	-1.11094657991146	-0.0777476948819862	1.28826759065471	0.320319403799723	0.145104781748153	0.623249421440304	-0.277584367823481	0.869932495583778	NA	NA	NA	NA	NA	NA	NA	1.59233421738929	1.27180833102414	NA	NA	-0.719527972507618	0.518149505490652	-0.215466947985276	0.657442470625141	-0.107352577798785	-0.0562242652993337	-0.91123509664615	0.226633674258827	NA	1.11853160833063	-0.196621304357732	-0.331428659738574	NA	NA	NA	-1.10065202772535	NA	-1.16236346522382	NA	-0.0484639199481831	0.430654652987546	-1.19351518329218	-1.72318845953306	0.0348416757635577	NA	1.23222010189594	1.15665009651464	NA	1.31293349329561	-1.34434398808008	0.346061796198601	NA	NA	NA	1.19259792302505	0.240573580066869	-1.30810475961154	NA	0.254624529824976	NA	1.49941589349057	NA	1.28144086322768	-0.547477749389793	-0.523246120540866	-0.241099711006698	0.202779029011083	NA	0.303786586393312	1.33116874884095	-0.41987127589193	0.497129663757984	NA	-2.28823595309007	1.37480831393081	NA	NA	0.974231763434861	-0.480418520130469	-0.500232438711141	NA	-0.766384275717883	1.14711870625287	0.659681739070431	-0.118326124838805	NA	NA	0.769420745902165	-0.812869253617415	1.13209453053749	0.249894906295707	NA	1.36672190959252	NA	0.884106513159157	NA	NA	0.196702025068585	NA	-2.68006125011995	0.999262625809743	1.39151300190962	0.461508603521017	NA	NA	NA	0.984686162326161	0.699701412845387	NA	-1.70168907768483	1.13988741105872	0.519008151066326	NA	-0.400947830770709	NA	0.16547533465177	0.174484040333286	0.449133922308501	-0.381068134563565	0.812699594975889	-0.08593807030728	NA	1.64996390561492	NA	1.41822366926163	0.46549769828774	0.466759497057924	NA	0.0202100439480954	NA	-0.127718179698259	NA	0.387206055200344	NA	-0.837777755461333	-1.90248058713964	1.02169138186428	NA	0.524371503125912	1.0988025641067	0.276397631473703	-0.817369009097183	-0.598775103316414	0.537080023474935	-1.91578393527213	NA	1.41027801489826	0.357358573080534	NA	-0.0380173012062496	-0.244371617458979	0.43879905480294	-0.499102902480209	NA	-1.93572162895638	1.02507362498032	-0.471558344573245	0.152279494037805	NA	-0.708318191841342	-0.14981592576151	NA	NA	NA	-0.489985274707544	NA	NA	1.51020271694577	NA	NA	NA	NA	1.29931611004319	NA	NA	NA	-0.240523272667181	NA	NA	NA	NA	NA	-0.824235344557352	-2.50672235135231	NA	NA	-1.26424098476262	NA	0.194488218930315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.519083740629134	0.872149130867272	NA	1.30639038767736	-0.703634541921972	0.994934033616064	NA	-0.628786675859253	NA	1.57247078876718	1.17106954243825	1.96429891494229	-0.684689170925261	NA	0.839485941962653	-1.15386259111012	NA	-0.15991738878604	0.57727439696751	0.43855787017254	-0.391016823745965	NA	0.70074607471958	-0.614800796441311	-1.37547660941818	0.317256854094065	NA	0.203268471134943	0.505385816809749	-0.128000386934415	1.00996811133973	-1.58958278358639	NA	0.6700059972814	0.528629366688975	-0.949961143767143	0.460953383770684	0.988946855034449	NA	-0.169942464889503	1.47891802905185	0.995388111424617	-1.18811858877621	-0.0659756216023152	-0.115403617821766	0.999662949859028	-5.6795715882399	-0.791608934540653	-0.5322682646622	-1.81640455096667	NA	0.106039944486509	NA	2.15315143154917	1.47547142288194	0.776851495834646	-0.746057574565248	0.658550788266888	0.0133309773344159	0.712177235999684	-1.53185266070527	0.213398932898024	0.58957127668635	NA	-0.407490229102659	0.212521190592085	-0.713072570391326	0.267797737277144	NA	0.92207647121887	0.0202722851430371	0.514266503669852	-0.679771409238554	1.43411073427052	-0.673521120151048	-0.270507968330385	-1.06380736217873	0.557618203233111	1.75302754428916	0.698124871668963	0.262257563641018	0.103447740174445	0.15406185552932	0.0440349831709816	-0.981434677104807	1.2206580926492	-0.63716589672829	-0.181925309488409	0.0441021753700666	-1.29628176171782	NA	NA	-2.60818257197047	-0.736535379025461	NA	0.861035541138633	NA	-0.342661780852953	-0.957087053301672	-0.748943302694366	NA	-1.18190366400401	NA	NA	0.765786708861132	-0.7597230532865	0.564625288668204	0.704230167063707	0.874660704540435	-0.203183506706254	-0.283672688346878	0.891442486726613	NA	-1.89548269642652	0.269909694187328	0.0331385303383326	-0.123251666674879	NA	-1.04317935705967	0.403288331229733	0.419226320852667	-1.66119340022583	-1.26788492381194	0.698163065129496	NA	-0.692906423230189	NA	-1.07788023781233	-1.40570390428439	-0.593396898244399	0.994357595276547	NA	-0.650443782553768	NA	-0.0102768249924802	1.24234278350966	1.01170025550351	1.30411858406199	NA	NA	-0.573313503581081	-0.356801141399331	NA	0.977098394833713	1.18187546262371	0.428262610700125	-1.0869985728713	1.30753760606595	NA	0.710711738773327	0.222191916256164	0.0880444589989658	1.31548467500192	NA	NA	0.886536748907111	0.477717483799208	-0.297393335400011	-0.735329455873463	NA	-1.10107286307751	NA	-0.936087722871881	-0.0137722339175063	0.202607865724993	NA	-0.687347860150104	0.781835742434132	NA	-0.328635586115562	NA	1.63002126092653	0.252367579222031	NA	0.507808979694642	NA	NA	NA	NA	NA	NA	-0.84741594595533	0.988637770918658	NA	NA	1.41703472098098	NA	0.325143096407711	-0.0359880967938862	NA	-0.697910473846247	0.336337316775252	0.714310411499052	NA	NA	1.19460025055778	-0.325729346683564	NA	1.3031892098557	NA	-0.617929123773443	-0.692784062699224	-1.20012477382321	-0.636423246106826	0.483111249169958	1.05776934905502	-1.72776672379282	1.50340498825729	0.766623428561315	1.1689724385405	1.15854208738361	-0.0105859091082706	NA	NA	-0.0913063733710089	-0.849299449388624	NA	NA	1.89300091885016	0.105166445898406	-0.312629697007237	NA	NA	NA	NA	1.67297405101312	NA	NA	NA	-0.0909110003258674	-0.241929357843819	NA	NA	NA	-0.0669594568541791	-0.103384701621246	NA	NA	NA	-4.26809795087705	NA	-1.75544708067056	NA	NA	-0.791422210955827	0.688475364594069	-1.12159053153281	-1.03267049712279	0.34165257336602	-0.328560613767109	-0.653361338566665	-1.2214685526841	-0.385592645064049	0.340143224388682	0.928853688604463	0.713353453126822	-1.53126136935332	-0.0680812129357436	-0.416735875696738	-0.28139239729583	0.401566089074242	-1.2862156630086	-1.07541322317645	0.653123073153441	-1.02674131601828	-2.47963752954435	1.26071454531207	NA	NA	1.02541382969358	0.474379092434149	NA	0.262526332437359	-2.35849282373953	-0.121069688420386	-2.6061059793756	1.19035653272084	-1.47962522528605	-0.134614928469592	-0.306090127820512	0.377684566946864	1.79052008409222	0.142762249502162	1.67294929599241	NA	-2.69892386861884	-0.290457685881838	-0.0232067259553296	NA	NA	NA	-0.206825323896653	-0.359257546740613	1.60788390683015	0.597910182235936	NA	0.988552189275613	0.555533830488868	0.258411340708139	NA	NA	-0.609196967037632	0.165140080942652	-1.96152696983651	0.967119999626455	NA	0.196179340488336	0.950357314170543	-0.738991077080436	NA	-0.0989118230211112	NA	NA	0.34992640857544	NA	-0.581462149114312	-1.39416523548576	0.304232884052497	0.863361805799583	-1.13297854834823	0.404135660224509	0.118118272736746	0.69137170201778	0.980351204555727	-1.3721813625178	-0.0938377510607435	NA	NA	-0.52004706457812	1.20528098106705	NA	NA	-0.553614165382007	-1.30158287258247	0.386312752595668	NA	0.589934821847714	NA	NA	NA	NA	NA	0.887819766266479	0.977822656011217	-0.658296075124719	0.211083277531668	-1.42014386151089	-0.323325280528937	-0.126268242770638	0.313537942696293	-0.540332035838692	NA	NA	NA	NA	-0.460371197068765	NA	-1.7086020940412	NA	NA	NA	NA	NA	-0.535033046832967	0.454136558351946	NA	NA	-0.194548955480693	NA	-0.439671756032786	NA	NA	0.574934693866744	1.88804920742076	0.628544166728192	NA	-1.38692474556963	NA	-0.204330017808533	0.609127035765274	NA	1.15485076015177	0.288769483540994	0.0767250489552351	0.701219249258399	0.485663138162573	-1.09330827400852	-1.2601719666433	0.548136323012776	NA	-0.0200840569136481	NA	-0.379516348407857	0.994288281218544	NA	0.606058827769167	0.942581408520657	0.881601305062751	-1.97186325191468	-0.422812879639237	-0.436612742758658	0.755618760923824	0.34401561691489	-0.283100493725197	NA	-0.782864046651332	0.694727775540493	NA	-0.734267819127923	1.37874931322872	-0.320399944366673	-0.261301222483144	-0.244825695267532	-0.275826054066376	0.43014045584297	0.00221031474271517	-0.0285014712432183	0.269904035896878	0.26245984752458	0.0705143679008737	0.430653238414934	0.44141035584527	NA	NA	NA	NA	0.0406131320217958	-1.57548303107316	-0.887632245323396	-0.558136554023573	0.663512401704577	-0.838009745369753	0.0649091239245824	0.111065213691752	-2.42168178233156	1.15567687055736	NA	0.577429292668558	NA	0.957462005115887	-0.868046780219613	-1.00388535903483	0.486472980983122	0.888937985916513	0.911972886335422	NA	-1.14182245632042	1.74766348494326	0.243007352246353	NA	0.660461168579816	-1.32670709674976	NA	NA	-0.0602140673523633	-2.4456623245418	NA	0.656500365265339	0.678047842582401	NA	NA	NA	-0.268473812913878	0.841619824748328	NA
